IDADE,FX_ID,SEXO,ESCOLARIDADE,OCUPACAO,CLASSE,P3,P4,P5_1,P5_2,P5_3,P_PCD_1,P_PCD_2,P_PCD_3,ORIENT,IDENT,RACA_COR,RELIGIAO,REND1,REND2,REGIAO,AMOSTRA,FATOR_POND,ID,TIPO_COLETA
35.0,3.0,2.0,16.0,1.0,1.0,3.0,4.0,6.0,9.0,7.0,4.0,,,2.0,1.0,4.0,17.0,99.0,99.0,6.0,3.0,1.4848125149600047,161420561.0,4.0
45.0,4.0,1.0,16.0,1.0,1.0,97.0,,10.0,8.0,99.0,98.0,,,99.0,96.0,1.0,1.0,3.0,2.0,8.0,3.0,0.8045660026904932,161420666.0,4.0
58.0,4.0,1.0,15.0,1.0,2.0,3.0,,10.0,9.0,1.0,4.0,,,1.0,2.0,4.0,20.0,3.0,3.0,8.0,3.0,0.7040296905075331,161420727.0,4.0
35.0,3.0,2.0,16.0,2.0,3.0,5.0,3.0,10.0,4.0,8.0,4.0,,,1.0,1.0,1.0,1.0,6.0,5.0,5.0,3.0,1.9124854833764622,161420741.0,4.0
33.0,2.0,2.0,16.0,1.0,2.0,5.0,3.0,7.0,2.0,6.0,4.0,,,1.0,1.0,1.0,19.0,4.0,3.0,6.0,3.0,1.6794153942043324,161420817.0,4.0
58.0,4.0,2.0,13.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,4.0,,,1.0,1.0,1.0,16.0,3.0,2.0,8.0,3.0,1.6037312811866054,161420972.0,4.0
28.0,2.0,2.0,16.0,1.0,3.0,97.0,3.0,7.0,6.0,5.0,4.0,,,5.0,1.0,1.0,19.0,5.0,5.0,3.0,3.0,0.9343643392755248,161421231.0,4.0
29.0,2.0,1.0,16.0,1.0,2.0,3.0,,6.0,7.0,5.0,4.0,,,1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,0.32196610876995907,161421556.0,4.0
49.0,4.0,2.0,16.0,1.0,3.0,5.0,1.0,6.0,2.0,7.0,4.0,,,1.0,1.0,1.0,20.0,98.0,99.0,6.0,3.0,3.60801420905438,161421568.0,4.0
42.0,3.0,2.0,16.0,1.0,3.0,2.0,2.0,1.0,3.0,6.0,1.0,,,1.0,1.0,1.0,10.0,4.0,3.0,6.0,3.0,1.299274505600929,161421574.0,4.0
21.0,1.0,2.0,16.0,1.0,2.0,3.0,5.0,2.0,5.0,4.0,2.0,,,5.0,1.0,1.0,18.0,3.0,2.0,8.0,3.0,0.4577370034813513,161421941.0,4.0
43.0,3.0,2.0,16.0,1.0,3.0,3.0,1.0,7.0,2.0,4.0,4.0,,,1.0,1.0,4.0,10.0,4.0,4.0,1.0,3.0,0.5313311636463897,161422043.0,4.0
65.0,5.0,1.0,16.0,1.0,2.0,3.0,,7.0,99.0,,4.0,,,99.0,99.0,1.0,1.0,5.0,4.0,8.0,3.0,0.9832114862252067,161422639.0,4.0
46.0,4.0,1.0,15.0,1.0,3.0,1.0,,1.0,2.0,8.0,2.0,,,2.0,4.0,1.0,1.0,4.0,99.0,2.0,3.0,0.39560467138011923,161422696.0,4.0
62.0,5.0,1.0,8.0,2.0,6.0,5.0,,2.0,5.0,7.0,4.0,,,1.0,2.0,3.0,1.0,6.0,5.0,5.0,2.0,1.0386331691796638,161422878.0,4.0
61.0,5.0,1.0,11.0,2.0,6.0,3.0,,6.0,7.0,4.0,4.0,,,1.0,2.0,3.0,1.0,6.0,6.0,5.0,2.0,1.0386331691796638,161422879.0,4.0
75.0,5.0,1.0,11.0,2.0,6.0,5.0,,5.0,2.0,1.0,4.0,,,1.0,2.0,1.0,19.0,6.0,6.0,5.0,2.0,1.0386331691796638,161422880.0,4.0
45.0,4.0,2.0,16.0,1.0,2.0,5.0,2.0,2.0,6.0,7.0,4.0,,,1.0,1.0,3.0,2.0,6.0,5.0,1.0,3.0,0.5394463021914948,161423125.0,4.0
55.0,4.0,2.0,15.0,1.0,1.0,3.0,1.0,6.0,2.0,7.0,4.0,,,1.0,1.0,1.0,11.0,4.0,3.0,1.0,3.0,0.6164799025840726,161423172.0,4.0
30.0,2.0,1.0,15.0,2.0,2.0,3.0,,6.0,7.0,9.0,2.0,,,1.0,2.0,3.0,19.0,6.0,5.0,5.0,3.0,1.175513002110622,161423265.0,4.0
30.0,2.0,1.0,16.0,1.0,3.0,5.0,,99.0,,,98.0,,,99.0,99.0,1.0,99.0,99.0,99.0,8.0,3.0,1.2057932882835283,161423488.0,4.0
53.0,4.0,2.0,13.0,1.0,2.0,5.0,6.0,9.0,3.0,2.0,1.0,,,1.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,1.4257154353464017,161423614.0,4.0
58.0,4.0,2.0,16.0,1.0,1.0,3.0,1.0,3.0,9.0,6.0,4.0,,,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.6032539123508978,161423627.0,4.0
19.0,1.0,2.0,14.0,1.0,3.0,3.0,3.0,5.0,6.0,10.0,3.0,,,1.0,1.0,1.0,19.0,5.0,3.0,6.0,3.0,0.22038810303789474,161423977.0,4.0
58.0,4.0,1.0,16.0,1.0,2.0,5.0,,4.0,2.0,7.0,4.0,,,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,0.39560467138011923,161423980.0,4.0
55.0,4.0,2.0,16.0,1.0,3.0,97.0,3.0,9.0,7.0,2.0,4.0,,,3.0,1.0,1.0,19.0,2.0,2.0,2.0,3.0,2.5378640926934057,161424234.0,4.0
39.0,3.0,1.0,16.0,1.0,2.0,3.0,,9.0,4.0,10.0,3.0,,,1.0,2.0,3.0,99.0,4.0,3.0,8.0,3.0,0.73541984504408,161424395.0,4.0
41.0,3.0,1.0,16.0,1.0,1.0,3.0,,3.0,2.0,6.0,4.0,,,1.0,2.0,2.0,99.0,4.0,3.0,2.0,3.0,0.758229488651705,161424408.0,4.0
54.0,4.0,1.0,16.0,1.0,1.0,3.0,,2.0,97.0,,98.0,,,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,0.23633421578569633,161425840.0,4.0
25.0,2.0,2.0,16.0,2.0,3.0,5.0,4.0,7.0,6.0,5.0,2.0,,,1.0,1.0,2.0,3.0,5.0,5.0,5.0,3.0,3.099572166434131,161425843.0,4.0
63.0,5.0,2.0,16.0,2.0,1.0,3.0,1.0,4.0,1.0,7.0,4.0,,,1.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,1.8042000111594918,161426493.0,4.0
24.0,1.0,2.0,16.0,1.0,3.0,5.0,1.0,9.0,5.0,6.0,4.0,,,1.0,1.0,3.0,2.0,5.0,4.0,1.0,3.0,0.1930588709813088,161427380.0,4.0
60.0,5.0,2.0,16.0,2.0,3.0,97.0,1.0,6.0,9.0,3.0,4.0,,,1.0,1.0,1.0,1.0,4.0,4.0,6.0,3.0,1.5787522356434234,161428500.0,4.0
67.0,5.0,2.0,16.0,1.0,2.0,3.0,3.0,6.0,2.0,1.0,4.0,,,1.0,1.0,1.0,19.0,4.0,2.0,8.0,3.0,0.6066285570875872,161429263.0,4.0
20.0,1.0,1.0,16.0,1.0,2.0,5.0,,6.0,1.0,7.0,4.0,,,1.0,2.0,1.0,7.0,3.0,2.0,2.0,3.0,0.6865537992230168,161430755.0,4.0
48.0,4.0,1.0,16.0,1.0,2.0,5.0,,10.0,4.0,1.0,3.0,,,1.0,2.0,1.0,20.0,5.0,3.0,3.0,3.0,0.6685461921776391,161430918.0,4.0
40.0,3.0,2.0,16.0,2.0,3.0,3.0,1.0,6.0,2.0,7.0,4.0,,,1.0,1.0,1.0,1.0,98.0,4.0,8.0,3.0,1.374782095910022,161433294.0,4.0
46.0,4.0,1.0,16.0,1.0,1.0,3.0,,2.0,6.0,10.0,4.0,,,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,0.23633421578569633,161435650.0,4.0
52.0,4.0,2.0,16.0,2.0,2.0,3.0,3.0,6.0,7.0,4.0,4.0,,,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,0.47399789356312744,161437192.0,4.0
62.0,5.0,1.0,16.0,1.0,1.0,5.0,,4.0,6.0,10.0,3.0,,,1.0,2.0,3.0,10.0,2.0,2.0,2.0,3.0,2.3341308526522844,161437858.0,4.0
60.0,5.0,2.0,7.0,2.0,6.0,5.0,3.0,2.0,3.0,1.0,4.0,,,1.0,1.0,1.0,1.0,99.0,99.0,4.0,2.0,1.1475108640611624,161440270.0,4.0
45.0,4.0,2.0,8.0,1.0,5.0,3.0,1.0,6.0,1.0,5.0,4.0,,,1.0,1.0,3.0,11.0,99.0,99.0,4.0,2.0,1.4418774525362705,161440271.0,4.0
46.0,4.0,2.0,11.0,1.0,6.0,5.0,1.0,1.0,3.0,8.0,3.0,,,1.0,1.0,3.0,1.0,6.0,5.0,4.0,2.0,1.36575192253774,161440272.0,4.0
47.0,4.0,2.0,14.0,1.0,4.0,5.0,1.0,2.0,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,6.0,6.0,4.0,2.0,0.7823357899901843,161440273.0,4.0
20.0,1.0,1.0,16.0,1.0,1.0,2.0,,8.0,6.0,2.0,4.0,,,1.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,0.5783343328097026,161443267.0,4.0
34.0,2.0,2.0,16.0,1.0,3.0,1.0,4.0,99.0,,,2.0,,,1.0,1.0,1.0,3.0,5.0,4.0,1.0,3.0,0.41696037617033155,161444057.0,4.0
57.0,4.0,1.0,16.0,1.0,3.0,3.0,,1.0,4.0,2.0,4.0,,,1.0,2.0,1.0,1.0,99.0,99.0,6.0,3.0,0.33119873084503887,161444556.0,4.0
22.0,1.0,2.0,15.0,1.0,2.0,4.0,3.0,8.0,1.0,10.0,1.0,,,3.0,3.0,3.0,20.0,1.0,1.0,3.0,3.0,1.5550744865212314,161445656.0,4.0
49.0,4.0,1.0,16.0,1.0,2.0,3.0,,6.0,4.0,9.0,4.0,,,1.0,2.0,1.0,19.0,2.0,2.0,3.0,3.0,0.6685461921776391,161447174.0,4.0
31.0,2.0,1.0,16.0,1.0,3.0,97.0,,99.0,,,98.0,,,99.0,99.0,3.0,99.0,99.0,99.0,1.0,3.0,0.32196610876995907,161447195.0,4.0
24.0,1.0,2.0,16.0,1.0,2.0,5.0,4.0,10.0,9.0,1.0,4.0,,,1.0,1.0,3.0,99.0,4.0,3.0,6.0,3.0,0.5254702343402379,161447368.0,4.0
51.0,4.0,1.0,16.0,1.0,1.0,4.0,,3.0,4.0,7.0,4.0,,,1.0,2.0,1.0,1.0,3.0,3.0,6.0,3.0,0.3784943200052516,161447459.0,4.0
40.0,3.0,2.0,16.0,1.0,3.0,2.0,3.0,8.0,6.0,9.0,4.0,,,1.0,1.0,2.0,8.0,2.0,1.0,2.0,3.0,1.2515955743180502,161447870.0,4.0
66.0,5.0,2.0,16.0,1.0,1.0,3.0,1.0,6.0,7.0,9.0,4.0,,,1.0,1.0,1.0,19.0,3.0,2.0,2.0,3.0,0.9147486629688881,161448572.0,4.0
45.0,4.0,2.0,16.0,1.0,3.0,3.0,4.0,2.0,9.0,6.0,4.0,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.4029157980114269,161448902.0,4.0
34.0,2.0,2.0,16.0,1.0,2.0,5.0,1.0,6.0,5.0,2.0,2.0,,,2.0,1.0,3.0,15.0,4.0,3.0,2.0,3.0,0.9286532429511172,161449352.0,4.0
28.0,2.0,1.0,15.0,1.0,3.0,2.0,,6.0,10.0,7.0,4.0,,,1.0,2.0,3.0,8.0,6.0,5.0,1.0,3.0,0.32196610876995907,161450463.0,4.0
60.0,5.0,2.0,16.0,1.0,2.0,5.0,1.0,10.0,7.0,6.0,4.0,,,1.0,1.0,1.0,1.0,99.0,99.0,6.0,3.0,0.5791514613580605,161450873.0,4.0
39.0,3.0,2.0,16.0,1.0,3.0,3.0,3.0,9.0,2.0,10.0,4.0,,,1.0,1.0,2.0,1.0,5.0,5.0,2.0,3.0,1.2515955743180502,161452000.0,4.0
60.0,5.0,1.0,16.0,1.0,3.0,5.0,,6.0,7.0,5.0,2.0,,,3.0,99.0,1.0,1.0,4.0,4.0,3.0,3.0,0.43941633669713626,161452431.0,4.0
41.0,3.0,2.0,16.0,1.0,2.0,3.0,4.0,1.0,3.0,4.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.5313311636463897,161452905.0,4.0
45.0,4.0,1.0,16.0,1.0,1.0,3.0,,6.0,9.0,10.0,4.0,,,1.0,2.0,1.0,1.0,3.0,2.0,6.0,3.0,0.3784943200052516,161453175.0,4.0
42.0,3.0,2.0,16.0,1.0,3.0,3.0,1.0,7.0,2.0,5.0,4.0,,,1.0,1.0,1.0,19.0,4.0,3.0,1.0,3.0,0.5313311636463897,161453421.0,4.0
35.0,3.0,1.0,15.0,1.0,3.0,5.0,,2.0,5.0,6.0,2.0,,,1.0,2.0,3.0,19.0,5.0,3.0,2.0,3.0,0.6634832573636579,161454065.0,4.0
22.0,1.0,1.0,16.0,1.0,2.0,5.0,,1.0,4.0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,6.0,4.0,4.0,6.0,3.0,0.26389620404874026,161454192.0,4.0
55.0,4.0,1.0,16.0,1.0,1.0,3.0,,6.0,4.0,2.0,4.0,,,1.0,2.0,1.0,1.0,3.0,3.0,6.0,3.0,0.3784943200052516,161454218.0,4.0
25.0,2.0,2.0,16.0,1.0,2.0,5.0,1.0,6.0,2.0,8.0,4.0,,,1.0,1.0,1.0,1.0,4.0,99.0,1.0,3.0,0.41696037617033155,161454865.0,4.0
42.0,3.0,2.0,16.0,1.0,3.0,3.0,7.0,2.0,7.0,6.0,4.0,,,1.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,0.5313311636463897,161454878.0,4.0
17.0,1.0,1.0,13.0,2.0,3.0,4.0,,7.0,9.0,4.0,1.0,,,1.0,2.0,1.0,1.0,98.0,6.0,1.0,3.0,1.4610356519489918,161461372.0,4.0
59.0,4.0,2.0,7.0,2.0,6.0,3.0,1.0,4.0,6.0,8.0,4.0,,,1.0,1.0,3.0,1.0,98.0,6.0,7.0,2.0,1.1897781045908857,161462471.0,4.0
68.0,5.0,2.0,8.0,2.0,5.0,1.0,99.0,10.0,5.0,6.0,4.0,,,1.0,1.0,1.0,16.0,6.0,6.0,7.0,2.0,0.9510926413667607,161463769.0,4.0
34.0,2.0,1.0,16.0,1.0,3.0,5.0,,6.0,7.0,10.0,4.0,,,1.0,2.0,1.0,19.0,3.0,2.0,2.0,3.0,0.7269574603524165,161463868.0,4.0
68.0,5.0,2.0,6.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,4.0,,,1.0,1.0,2.0,11.0,98.0,6.0,7.0,2.0,0.9510926413667607,161464171.0,4.0
67.0,5.0,2.0,16.0,2.0,2.0,5.0,4.0,9.0,2.0,8.0,3.0,,,1.0,1.0,1.0,1.0,4.0,4.0,7.0,3.0,2.066346696473647,161464654.0,4.0
28.0,2.0,1.0,11.0,1.0,4.0,3.0,,6.0,5.0,10.0,4.0,,,1.0,2.0,3.0,1.0,6.0,5.0,7.0,2.0,1.3651374530805072,161466866.0,4.0
33.0,2.0,2.0,10.0,1.0,5.0,3.0,4.0,5.0,1.0,7.0,2.0,,,1.0,1.0,2.0,19.0,5.0,3.0,7.0,2.0,0.7855761224812341,161470813.0,4.0
35.0,3.0,1.0,16.0,1.0,3.0,5.0,,6.0,9.0,8.0,4.0,,,1.0,2.0,1.0,20.0,2.0,2.0,1.0,3.0,0.3204013862091784,161472198.0,4.0
42.0,3.0,1.0,16.0,1.0,1.0,5.0,,7.0,9.0,97.0,4.0,,,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,0.3661551011761662,161472490.0,4.0
70.0,5.0,2.0,16.0,2.0,1.0,5.0,1.0,6.0,2.0,7.0,3.0,,,1.0,1.0,1.0,1.0,99.0,99.0,8.0,3.0,0.8063302112182977,161473288.0,4.0
77.0,5.0,2.0,7.0,2.0,5.0,1.0,99.0,5.0,6.0,3.0,4.0,,,99.0,99.0,3.0,10.0,98.0,6.0,7.0,2.0,0.9510926413667607,161473414.0,4.0
21.0,1.0,2.0,15.0,1.0,2.0,2.0,4.0,4.0,10.0,9.0,1.0,,,4.0,4.0,2.0,5.0,4.0,2.0,3.0,3.0,1.5550744865212314,161474215.0,4.0
62.0,5.0,1.0,16.0,1.0,2.0,4.0,,6.0,9.0,2.0,4.0,,,1.0,2.0,1.0,19.0,99.0,99.0,1.0,3.0,0.34924573382593754,161474440.0,4.0
32.0,2.0,2.0,16.0,1.0,3.0,3.0,2.0,9.0,10.0,2.0,3.0,,,1.0,96.0,1.0,1.0,5.0,5.0,3.0,3.0,0.9343643392755248,161474700.0,4.0
54.0,4.0,2.0,11.0,2.0,6.0,3.0,1.0,5.0,1.0,7.0,1.0,,,1.0,1.0,1.0,1.0,6.0,6.0,7.0,2.0,1.1897781045908857,161475050.0,4.0
62.0,5.0,1.0,16.0,1.0,1.0,3.0,,5.0,1.0,8.0,4.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.39911845737425694,161475809.0,4.0
37.0,3.0,1.0,16.0,1.0,1.0,5.0,,6.0,2.0,9.0,4.0,,,1.0,2.0,1.0,15.0,3.0,3.0,1.0,3.0,0.3661551011761662,161475959.0,4.0
34.0,2.0,1.0,16.0,1.0,1.0,3.0,,5.0,10.0,3.0,2.0,,,1.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,0.36794326805750965,161476069.0,4.0
37.0,3.0,2.0,16.0,1.0,2.0,2.0,1.0,5.0,7.0,10.0,4.0,,,1.0,1.0,3.0,20.0,5.0,3.0,8.0,3.0,1.1819918690878601,161476126.0,4.0
26.0,2.0,2.0,15.0,1.0,4.0,3.0,3.0,1.0,6.0,10.0,4.0,,,1.0,1.0,4.0,1.0,6.0,4.0,7.0,2.0,0.9365457351387877,161478074.0,4.0
56.0,4.0,1.0,14.0,1.0,2.0,5.0,,2.0,1.0,9.0,4.0,,,1.0,96.0,1.0,19.0,3.0,2.0,1.0,3.0,0.389205251322333,161479386.0,4.0
47.0,4.0,1.0,16.0,1.0,3.0,3.0,,8.0,2.0,6.0,1.0,,,1.0,2.0,1.0,19.0,4.0,3.0,1.0,3.0,0.20680255471837455,161479636.0,4.0
29.0,2.0,1.0,12.0,1.0,5.0,5.0,,6.0,5.0,10.0,4.0,,,1.0,2.0,1.0,16.0,5.0,4.0,7.0,2.0,1.088783652351855,161480100.0,4.0
44.0,3.0,2.0,15.0,1.0,3.0,3.0,2.0,10.0,7.0,1.0,4.0,,,1.0,2.0,2.0,7.0,5.0,4.0,6.0,3.0,1.299274505600929,161481599.0,4.0
50.0,4.0,2.0,16.0,1.0,3.0,3.0,1.0,6.0,7.0,4.0,4.0,,,1.0,1.0,1.0,3.0,4.0,4.0,6.0,3.0,3.60801420905438,161481749.0,4.0
18.0,1.0,1.0,14.0,2.0,5.0,3.0,,5.0,2.0,3.0,4.0,,,1.0,2.0,1.0,19.0,6.0,4.0,2.0,2.0,1.094406281649849,161482670.0,4.0
58.0,4.0,2.0,1.0,2.0,5.0,97.0,7.0,1.0,5.0,3.0,4.0,,,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,1.2039258075627561,161482671.0,4.0
20.0,1.0,2.0,15.0,1.0,4.0,5.0,2.0,2.0,6.0,4.0,3.0,,,1.0,1.0,2.0,3.0,5.0,5.0,2.0,2.0,0.8547178321782364,161482672.0,4.0
52.0,4.0,2.0,8.0,1.0,5.0,3.0,1.0,3.0,1.0,2.0,4.0,,,4.0,1.0,3.0,1.0,6.0,5.0,2.0,2.0,1.3686254763211814,161482673.0,4.0
39.0,3.0,2.0,9.0,1.0,5.0,3.0,1.0,5.0,10.0,7.0,4.0,,,1.0,1.0,1.0,20.0,6.0,5.0,7.0,2.0,1.2103827849613977,161483172.0,4.0
60.0,5.0,1.0,16.0,2.0,2.0,3.0,,5.0,6.0,3.0,4.0,,,1.0,2.0,1.0,1.0,4.0,4.0,8.0,3.0,0.8226151455166547,161483249.0,4.0
30.0,2.0,1.0,13.0,1.0,5.0,3.0,,6.0,97.0,,4.0,,,1.0,2.0,3.0,1.0,6.0,4.0,7.0,2.0,1.088783652351855,161484167.0,4.0
62.0,5.0,1.0,16.0,2.0,1.0,5.0,,1.0,2.0,10.0,4.0,,,1.0,2.0,1.0,16.0,5.0,3.0,6.0,3.0,4.008577799410928,161484282.0,4.0
37.0,3.0,2.0,10.0,2.0,5.0,5.0,1.0,3.0,5.0,2.0,2.0,,,1.0,1.0,2.0,1.0,98.0,6.0,7.0,2.0,1.2327620662048713,161485204.0,4.0
25.0,2.0,2.0,14.0,2.0,5.0,3.0,3.0,2.0,6.0,10.0,4.0,,,1.0,1.0,2.0,1.0,98.0,6.0,7.0,2.0,1.117349947496726,161487568.0,4.0
19.0,1.0,2.0,14.0,1.0,5.0,1.0,1.0,4.0,5.0,1.0,4.0,,,1.0,1.0,2.0,16.0,6.0,6.0,7.0,2.0,0.9180023310470553,161487669.0,4.0
38.0,3.0,1.0,16.0,1.0,1.0,5.0,,5.0,9.0,4.0,2.0,,,2.0,2.0,1.0,19.0,5.0,2.0,6.0,3.0,1.6547487507459215,161492316.0,4.0
21.0,1.0,1.0,15.0,2.0,2.0,5.0,,2.0,4.0,3.0,4.0,,,1.0,2.0,1.0,18.0,99.0,4.0,2.0,3.0,0.8356584784030228,161494554.0,4.0
66.0,5.0,2.0,1.0,2.0,5.0,4.0,2.0,6.0,5.0,9.0,4.0,,,99.0,1.0,1.0,1.0,98.0,99.0,8.0,2.0,0.7210514935051742,161496073.0,4.0
63.0,5.0,1.0,7.0,2.0,6.0,5.0,,6.0,1.0,7.0,4.0,,,99.0,2.0,2.0,1.0,98.0,99.0,8.0,2.0,0.781679548261127,161496074.0,4.0
43.0,3.0,2.0,15.0,2.0,5.0,96.0,1.0,6.0,5.0,1.0,4.0,,,1.0,1.0,3.0,1.0,98.0,6.0,8.0,2.0,0.7313828544935412,161496075.0,4.0
19.0,1.0,2.0,14.0,1.0,4.0,5.0,1.0,5.0,9.0,10.0,4.0,,,2.0,1.0,3.0,10.0,5.0,4.0,8.0,2.0,0.24130609515207907,161496076.0,4.0
44.0,3.0,1.0,15.0,1.0,3.0,5.0,,6.0,7.0,3.0,4.0,,,1.0,2.0,1.0,13.0,5.0,4.0,1.0,3.0,0.3204013862091784,161496155.0,4.0
24.0,1.0,2.0,14.0,1.0,5.0,3.0,1.0,6.0,1.0,9.0,4.0,,,1.0,1.0,1.0,11.0,6.0,4.0,5.0,2.0,1.7672203123097787,161498900.0,4.0
56.0,4.0,2.0,11.0,2.0,5.0,1.0,4.0,6.0,5.0,9.0,4.0,,,1.0,1.0,2.0,1.0,6.0,5.0,5.0,2.0,2.0114097009302663,161498901.0,4.0
46.0,4.0,2.0,16.0,1.0,6.0,5.0,1.0,5.0,7.0,6.0,4.0,,,1.0,1.0,2.0,1.0,99.0,99.0,5.0,2.0,1.1835546123328782,161498902.0,4.0
46.0,4.0,2.0,16.0,1.0,5.0,5.0,1.0,7.0,10.0,5.0,4.0,,,1.0,1.0,2.0,19.0,5.0,4.0,5.0,2.0,1.2495246619877458,161498903.0,4.0
50.0,4.0,2.0,14.0,1.0,5.0,97.0,1.0,7.0,1.0,5.0,4.0,,,1.0,1.0,3.0,10.0,6.0,6.0,5.0,2.0,1.0634182569809025,161498904.0,4.0
67.0,5.0,2.0,11.0,2.0,6.0,97.0,4.0,9.0,7.0,4.0,4.0,,,1.0,1.0,2.0,15.0,6.0,6.0,5.0,2.0,1.2960666340792297,161498905.0,4.0
65.0,5.0,2.0,7.0,2.0,5.0,97.0,99.0,4.0,99.0,,4.0,,,1.0,1.0,1.0,10.0,6.0,6.0,5.0,2.0,1.3683079817240973,161498906.0,4.0
60.0,5.0,2.0,11.0,2.0,5.0,5.0,1.0,4.0,6.0,9.0,4.0,,,1.0,1.0,3.0,19.0,5.0,5.0,5.0,2.0,1.3683079817240973,161498907.0,4.0
45.0,4.0,2.0,14.0,2.0,5.0,3.0,3.0,5.0,3.0,2.0,4.0,,,1.0,1.0,3.0,10.0,98.0,6.0,8.0,2.0,0.8683427523567269,161501511.0,4.0
23.0,1.0,1.0,16.0,1.0,1.0,5.0,,8.0,4.0,9.0,3.0,,,2.0,2.0,3.0,1.0,99.0,99.0,6.0,3.0,0.3015809089864204,161502051.0,4.0
59.0,4.0,1.0,16.0,1.0,2.0,2.0,,8.0,2.0,4.0,2.0,,,1.0,2.0,1.0,19.0,3.0,1.0,1.0,3.0,0.20680255471837455,161515444.0,4.0
47.0,4.0,1.0,16.0,1.0,3.0,96.0,,7.0,9.0,10.0,4.0,,,4.0,2.0,1.0,16.0,6.0,4.0,6.0,3.0,0.33119873084503887,161517981.0,4.0
66.0,5.0,2.0,10.0,2.0,5.0,3.0,1.0,2.0,3.0,1.0,4.0,,,1.0,1.0,3.0,1.0,5.0,5.0,4.0,2.0,1.2114718743033566,161519777.0,4.0
68.0,5.0,2.0,8.0,2.0,6.0,5.0,1.0,2.0,1.0,6.0,2.0,,,1.0,1.0,3.0,3.0,6.0,6.0,7.0,2.0,0.9008786434473206,161528446.0,4.0
62.0,5.0,2.0,8.0,2.0,5.0,3.0,99.0,9.0,10.0,2.0,2.0,3.0,,1.0,1.0,3.0,11.0,6.0,6.0,7.0,2.0,0.9510926413667607,161536204.0,4.0
40.0,3.0,2.0,11.0,2.0,5.0,1.0,1.0,2.0,10.0,5.0,4.0,,,1.0,1.0,4.0,11.0,6.0,6.0,7.0,2.0,1.2327620662048713,161536760.0,4.0
34.0,2.0,1.0,14.0,1.0,5.0,5.0,,1.0,6.0,8.0,4.0,,,99.0,2.0,5.0,19.0,6.0,5.0,7.0,2.0,1.088783652351855,161536761.0,4.0
28.0,2.0,2.0,14.0,1.0,5.0,5.0,3.0,10.0,5.0,2.0,4.0,,,1.0,2.0,3.0,1.0,6.0,4.0,7.0,2.0,1.097065831520158,161538954.0,4.0
61.0,5.0,1.0,6.0,2.0,5.0,3.0,,6.0,5.0,3.0,4.0,,,1.0,2.0,1.0,1.0,98.0,6.0,1.0,2.0,0.4790503976657218,161540561.0,4.0
52.0,4.0,2.0,7.0,2.0,5.0,3.0,1.0,5.0,8.0,10.0,4.0,,,1.0,1.0,2.0,15.0,6.0,6.0,1.0,2.0,0.48326374610647527,161540562.0,4.0
18.0,1.0,2.0,7.0,2.0,5.0,3.0,4.0,2.0,4.0,7.0,4.0,,,99.0,1.0,1.0,1.0,98.0,99.0,1.0,2.0,0.1729520673892665,161540563.0,4.0
53.0,4.0,1.0,11.0,1.0,5.0,5.0,,4.0,3.0,10.0,4.0,,,99.0,2.0,3.0,99.0,6.0,6.0,5.0,2.0,0.9899302692579269,161541790.0,4.0
36.0,3.0,2.0,14.0,1.0,5.0,97.0,1.0,5.0,6.0,7.0,4.0,,,1.0,1.0,3.0,11.0,6.0,6.0,5.0,2.0,0.7240788110624651,161541791.0,4.0
18.0,1.0,2.0,14.0,1.0,5.0,1.0,5.0,1.0,2.0,5.0,4.0,,,1.0,1.0,4.0,19.0,6.0,4.0,7.0,2.0,0.9180023310470553,161542462.0,4.0
57.0,4.0,1.0,15.0,1.0,1.0,4.0,,1.0,10.0,9.0,4.0,,,5.0,96.0,1.0,1.0,3.0,3.0,1.0,3.0,0.23633421578569633,161542921.0,4.0
27.0,2.0,2.0,12.0,1.0,5.0,5.0,2.0,3.0,5.0,10.0,4.0,,,1.0,1.0,3.0,1.0,6.0,6.0,7.0,2.0,1.097065831520158,161544585.0,4.0
38.0,3.0,1.0,15.0,2.0,6.0,5.0,,5.0,10.0,8.0,4.0,,,99.0,99.0,3.0,20.0,98.0,6.0,7.0,2.0,0.9530357112689222,161544632.0,4.0
