IDADE,FX_IDADE,SEXO,p1,p901a,p901b,p901c,p901d,p901e,p901f,p901g,p901h,p901i,p901j,p901k,p901l,p901m,p901n,p901o,p901p,p901q,p901r,p901s,p901t,p906,pea,carro,empreg,maqlav,dvd,banhe,gelad,freezer,comput,lavlou,microon,motocic,secadora,agua,rua,escola,escolac,CLASSE2,RCLASSE2,rendaf,cor,METROP,REGIAO,PESO,nquest
23.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,96.0,1.0,96.0,2.0,1.0,1.0,1.0,96.0,1.0,96.0,96.0,1.0,2.0,5.0,5.0,29.0,3.0,1.0,1.0,1.0,2.0,0.3351765233487167,185777925.0
19.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,5.0,1.0,5.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,96.0,1.0,96.0,2.0,1.0,1.0,2.0,96.0,1.0,96.0,96.0,1.0,1.0,6.0,7.0,37.0,3.0,3.0,3.0,2.0,1.0,0.9686954198690559,185778052.0
66.0,5.0,2.0,3.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,12.0,96.0,96.0,96.0,96.0,2.0,1.0,96.0,96.0,96.0,96.0,96.0,96.0,1.0,1.0,2.0,2.0,16.0,6.0,1.0,1.0,3.0,1.0,1.5684627228805033,185778059.0
31.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,96.0,16.0,96.0,96.0,1.0,96.0,1.0,1.0,1.0,1.0,96.0,96.0,96.0,1.0,1.0,1.0,5.0,5.0,24.0,4.0,1.0,3.0,2.0,3.0,1.0795611184907465,185778070.0
60.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,96.0,96.0,1.0,96.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,96.0,1.0,1.0,5.0,5.0,17.0,5.0,1.0,98.0,2.0,1.0,0.9721035626590749,185778093.0
54.0,4.0,1.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,96.0,1.0,96.0,96.0,1.0,1.0,6.0,6.0,41.0,2.0,3.0,3.0,2.0,2.0,0.531231674954105,185778094.0
21.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,96.0,2.0,1.0,96.0,1.0,1.0,1.0,1.0,96.0,1.0,96.0,1.0,96.0,96.0,1.0,2.0,5.0,5.0,24.0,4.0,2.0,3.0,2.0,2.0,0.5694669287075025,185778095.0
19.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,99.0,1.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,96.0,96.0,1.0,96.0,1.0,1.0,1.0,1.0,96.0,1.0,96.0,96.0,1.0,1.0,5.0,2.0,21.0,5.0,2.0,3.0,2.0,2.0,0.81107903508673,185778096.0
59.0,4.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,4.0,7.0,96.0,96.0,1.0,96.0,1.0,1.0,96.0,96.0,96.0,1.0,96.0,96.0,1.0,1.0,2.0,2.0,16.0,6.0,2.0,1.0,2.0,2.0,2.8592112833440573,185778099.0
42.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,1.0,1.0,5.0,2.0,96.0,96.0,1.0,96.0,1.0,1.0,96.0,1.0,96.0,96.0,96.0,96.0,1.0,1.0,5.0,5.0,20.0,5.0,1.0,2.0,3.0,1.0,0.9685830114072832,185778123.0
50.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,96.0,96.0,1.0,96.0,1.0,1.0,96.0,96.0,96.0,1.0,96.0,1.0,1.0,1.0,6.0,6.0,21.0,5.0,3.0,3.0,3.0,2.0,0.9644696882840086,185778176.0
79.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,12.0,96.0,96.0,1.0,96.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,96.0,1.0,1.0,2.0,2.0,14.0,6.0,97.0,4.0,1.0,3.0,0.4371186491323136,185778383.0
39.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,5.0,1.0,3.0,1.0,1.0,96.0,1.0,96.0,2.0,1.0,1.0,96.0,96.0,1.0,96.0,1.0,1.0,1.0,7.0,7.0,33.0,3.0,5.0,1.0,1.0,2.0,0.1984587121965185,185778411.0
21.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,5.0,2.0,4.0,5.0,5.0,2.0,5.0,2.0,4.0,5.0,2.0,1.0,3.0,1.0,96.0,96.0,1.0,1.0,1.0,1.0,1.0,2.0,96.0,1.0,96.0,96.0,1.0,1.0,6.0,7.0,31.0,3.0,2.0,1.0,1.0,1.0,0.6560401502487304,185778489.0
46.0,4.0,2.0,1.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,96.0,1.0,96.0,1.0,1.0,96.0,1.0,96.0,1.0,96.0,1.0,1.0,1.0,7.0,2.0,24.0,4.0,1.0,2.0,3.0,1.0,1.0979606258269572,185778492.0
20.0,1.0,2.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,96.0,2.0,3.0,2.0,2.0,96.0,2.0,96.0,2.0,96.0,96.0,1.0,1.0,5.0,5.0,43.0,2.0,4.0,3.0,3.0,1.0,0.7878618696232437,185778495.0
73.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,99.0,1.0,1.0,99.0,99.0,4.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,5.0,1.0,1.0,3.0,12.0,96.0,96.0,1.0,96.0,1.0,1.0,96.0,96.0,96.0,1.0,96.0,96.0,1.0,1.0,1.0,1.0,15.0,6.0,3.0,3.0,2.0,2.0,2.931796709320079,185778497.0
32.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,1.0,96.0,96.0,98.0,1.0,8.0,5.0,24.0,4.0,1.0,1.0,3.0,4.0,0.9754833272351447,185778511.0
25.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,16.0,1.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,1.0,96.0,1.0,1.0,1.0,5.0,5.0,30.0,3.0,4.0,3.0,2.0,1.0,1.5086210529323374,185778574.0
29.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,99.0,4.0,1.0,99.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,96.0,1.0,96.0,2.0,1.0,1.0,96.0,96.0,1.0,96.0,96.0,1.0,1.0,5.0,5.0,28.0,4.0,3.0,1.0,3.0,1.0,0.8502594106881904,185778595.0
22.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0,1.0,5.0,1.0,96.0,96.0,1.0,96.0,1.0,1.0,1.0,1.0,96.0,96.0,96.0,96.0,1.0,1.0,5.0,2.0,19.0,5.0,3.0,2.0,1.0,1.0,0.5746563726360776,185778621.0
19.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,4.0,5.0,2.0,5.0,1.0,1.0,5.0,2.0,1.0,5.0,7.0,96.0,96.0,1.0,96.0,1.0,2.0,96.0,1.0,1.0,1.0,96.0,96.0,1.0,1.0,4.0,5.0,26.0,4.0,2.0,3.0,1.0,1.0,0.41745354196836765,185778681.0
62.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,5.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,96.0,1.0,1.0,96.0,1.0,1.0,2.0,1.0,1.0,2.0,96.0,1.0,96.0,96.0,1.0,1.0,5.0,5.0,35.0,3.0,3.0,2.0,1.0,1.0,0.5274089534210031,185778682.0
25.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,99.0,2.0,1.0,99.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,96.0,96.0,1.0,96.0,1.0,1.0,96.0,96.0,96.0,1.0,96.0,96.0,1.0,1.0,5.0,5.0,19.0,5.0,1.0,3.0,1.0,1.0,0.9179098606639171,185778755.0
26.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,96.0,2.0,1.0,1.0,1.0,96.0,1.0,96.0,96.0,1.0,1.0,5.0,5.0,34.0,3.0,4.0,1.0,3.0,3.0,1.0358039512929893,185778779.0
66.0,5.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,5.0,1.0,1.0,5.0,12.0,96.0,96.0,96.0,96.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,96.0,1.0,1.0,2.0,2.0,12.0,6.0,9.0,3.0,3.0,1.0,0.9838760438030824,185778823.0
62.0,5.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0,12.0,96.0,96.0,1.0,96.0,2.0,1.0,96.0,96.0,96.0,96.0,96.0,96.0,1.0,2.0,3.0,3.0,17.0,5.0,97.0,3.0,3.0,1.0,0.9631753660754717,185778843.0
40.0,3.0,2.0,3.0,5.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,5.0,6.0,3.0,96.0,1.0,1.0,2.0,1.0,1.0,1.0,96.0,1.0,96.0,1.0,1.0,1.0,7.0,7.0,42.0,2.0,1.0,98.0,3.0,1.0,1.1705180260973076,185778844.0
25.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,99.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,96.0,1.0,96.0,1.0,1.0,96.0,1.0,96.0,96.0,96.0,96.0,1.0,1.0,5.0,5.0,23.0,4.0,4.0,1.0,3.0,2.0,1.3278014375415272,185778935.0
20.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,99.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,10.0,96.0,96.0,96.0,96.0,1.0,1.0,96.0,1.0,96.0,96.0,2.0,96.0,1.0,1.0,5.0,2.0,18.0,5.0,9.0,3.0,2.0,3.0,0.816824675494142,185779113.0
34.0,2.0,2.0,3.0,5.0,5.0,5.0,2.0,1.0,1.0,5.0,1.0,5.0,2.0,4.0,5.0,1.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0,2.0,96.0,1.0,96.0,1.0,1.0,96.0,2.0,96.0,1.0,1.0,96.0,1.0,1.0,7.0,2.0,28.0,4.0,4.0,3.0,1.0,4.0,0.6975915762770247,185779152.0
62.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,9.0,1.0,96.0,96.0,1.0,2.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,2.0,2.0,4.0,1.0,15.0,6.0,1.0,3.0,2.0,5.0,1.4620944294551952,185779164.0
24.0,1.0,2.0,5.0,1.0,5.0,5.0,4.0,1.0,2.0,1.0,99.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,96.0,1.0,96.0,2.0,2.0,96.0,1.0,96.0,1.0,96.0,96.0,2.0,1.0,5.0,7.0,29.0,3.0,3.0,1.0,3.0,2.0,0.8600059369004132,185779264.0
32.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,1.0,96.0,2.0,3.0,3.0,1.0,96.0,1.0,1.0,96.0,2.0,2.0,8.0,2.0,30.0,3.0,4.0,1.0,3.0,2.0,0.7634139723403399,185779265.0
22.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,99.0,5.0,99.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,1.0,96.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,96.0,96.0,1.0,1.0,2.0,5.0,5.0,23.0,4.0,1.0,1.0,3.0,2.0,0.807958636753122,185779346.0
53.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,96.0,1.0,96.0,1.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,1.0,1.0,3.0,3.0,20.0,5.0,2.0,3.0,3.0,2.0,1.6939655009543384,185779347.0
35.0,3.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,99.0,99.0,5.0,99.0,5.0,1.0,99.0,1.0,1.0,2.0,99.0,1.0,3.0,1.0,96.0,96.0,1.0,96.0,1.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,1.0,1.0,3.0,3.0,17.0,5.0,1.0,2.0,3.0,2.0,1.1188125319041113,185779348.0
27.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,5.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,7.0,2.0,96.0,1.0,96.0,3.0,2.0,2.0,3.0,96.0,1.0,2.0,96.0,98.0,1.0,5.0,5.0,43.0,2.0,4.0,3.0,1.0,3.0,0.7514703480914087,185779352.0
37.0,3.0,1.0,3.0,1.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,96.0,96.0,96.0,96.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,96.0,1.0,1.0,5.0,5.0,15.0,6.0,1.0,3.0,3.0,5.0,1.402321013215615,185779375.0
29.0,2.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,16.0,96.0,96.0,96.0,96.0,1.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,2.0,1.0,3.0,1.0,9.0,6.0,9.0,2.0,2.0,1.0,1.5534737552509945,185779396.0
52.0,4.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,96.0,96.0,1.0,96.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,96.0,1.0,1.0,4.0,5.0,17.0,5.0,9.0,3.0,2.0,1.0,0.9718704518487802,185779431.0
21.0,1.0,2.0,3.0,5.0,4.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,3.0,2.0,2.0,1.0,5.0,2.0,96.0,96.0,1.0,1.0,2.0,2.0,96.0,2.0,96.0,2.0,96.0,1.0,1.0,1.0,6.0,2.0,32.0,3.0,1.0,1.0,2.0,3.0,0.8333338686715461,185779500.0
35.0,3.0,2.0,1.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,5.0,10.0,1.0,96.0,1.0,1.0,1.0,1.0,96.0,96.0,96.0,1.0,96.0,96.0,1.0,1.0,2.0,2.0,20.0,5.0,1.0,3.0,1.0,4.0,0.9595995269324468,185779549.0
45.0,4.0,1.0,3.0,4.0,1.0,5.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,3.0,15.0,96.0,96.0,96.0,2.0,1.0,1.0,96.0,1.0,96.0,96.0,96.0,96.0,1.0,1.0,5.0,5.0,21.0,5.0,9.0,3.0,3.0,1.0,0.818348254437296,185779578.0
22.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,1.0,5.0,8.0,96.0,96.0,1.0,96.0,1.0,1.0,1.0,1.0,96.0,1.0,96.0,96.0,1.0,1.0,6.0,8.0,27.0,4.0,3.0,4.0,1.0,1.0,0.6500342711354248,185779652.0
60.0,5.0,2.0,5.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,96.0,96.0,3.0,4.0,3.0,96.0,96.0,96.0,1.0,96.0,96.0,1.0,1.0,5.0,5.0,38.0,2.0,1.0,3.0,2.0,3.0,0.9982981433315136,185779666.0
45.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,16.0,96.0,96.0,1.0,96.0,2.0,1.0,96.0,1.0,96.0,96.0,96.0,96.0,1.0,1.0,5.0,7.0,27.0,4.0,2.0,3.0,1.0,5.0,0.6701790150508197,185779806.0
16.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,1.0,5.0,13.0,1.0,96.0,1.0,96.0,1.0,1.0,1.0,4.0,96.0,96.0,96.0,96.0,1.0,1.0,4.0,4.0,31.0,3.0,99.0,3.0,1.0,5.0,0.45703766128372875,185779807.0
19.0,1.0,1.0,3.0,5.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,96.0,96.0,96.0,96.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,96.0,2.0,1.0,5.0,5.0,11.0,6.0,1.0,3.0,1.0,5.0,0.5983480585105894,185779809.0
42.0,3.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,96.0,2.0,96.0,1.0,96.0,96.0,1.0,1.0,7.0,7.0,42.0,2.0,3.0,2.0,1.0,5.0,0.5361494162760301,185779811.0
61.0,5.0,1.0,2.0,1.0,99.0,99.0,4.0,99.0,99.0,1.0,1.0,5.0,99.0,5.0,99.0,99.0,5.0,99.0,1.0,1.0,99.0,99.0,1.0,99.0,9.0,96.0,96.0,1.0,96.0,1.0,1.0,1.0,96.0,96.0,1.0,96.0,96.0,1.0,2.0,1.0,1.0,15.0,6.0,9.0,98.0,3.0,2.0,1.5268132686591105,185779917.0
55.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,5.0,1.0,5.0,5.0,5.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,5.0,3.0,96.0,96.0,1.0,1.0,1.0,1.0,1.0,96.0,96.0,1.0,96.0,96.0,1.0,1.0,3.0,3.0,20.0,5.0,3.0,4.0,2.0,1.0,0.893137943152431,185779928.0
50.0,4.0,2.0,3.0,2.0,2.0,5.0,1.0,99.0,1.0,5.0,2.0,5.0,5.0,4.0,99.0,5.0,2.0,5.0,5.0,2.0,4.0,4.0,1.0,3.0,11.0,1.0,96.0,1.0,96.0,1.0,1.0,96.0,96.0,96.0,1.0,96.0,96.0,1.0,1.0,5.0,5.0,22.0,5.0,1.0,2.0,1.0,2.0,0.3328860321052875,185779997.0
41.0,3.0,1.0,3.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,2.0,4.0,1.0,4.0,9.0,96.0,96.0,96.0,96.0,1.0,1.0,96.0,96.0,96.0,1.0,96.0,96.0,1.0,1.0,5.0,5.0,17.0,5.0,1.0,3.0,2.0,2.0,0.8691693862289619,185780023.0
23.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,13.0,96.0,96.0,96.0,96.0,1.0,1.0,96.0,96.0,96.0,96.0,1.0,96.0,1.0,1.0,5.0,1.0,12.0,6.0,1.0,3.0,2.0,3.0,1.03731930474454,185780168.0
33.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,11.0,1.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,1.0,96.0,96.0,1.0,1.0,2.0,5.0,28.0,4.0,1.0,3.0,1.0,1.0,0.6120071966437287,185780262.0
40.0,3.0,1.0,5.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,6.0,1.0,96.0,1.0,1.0,3.0,2.0,2.0,1.0,96.0,96.0,96.0,96.0,2.0,1.0,5.0,5.0,32.0,3.0,4.0,1.0,2.0,1.0,1.600902324536931,185780309.0
35.0,3.0,2.0,3.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,1.0,3.0,1.0,96.0,96.0,1.0,1.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,96.0,2.0,1.0,5.0,5.0,14.0,6.0,1.0,3.0,1.0,1.0,0.6753643543411822,185780376.0
57.0,4.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,12.0,96.0,96.0,1.0,96.0,1.0,1.0,1.0,96.0,96.0,1.0,96.0,96.0,1.0,1.0,4.0,1.0,17.0,5.0,1.0,3.0,3.0,4.0,1.8298801734879928,185780420.0
46.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,11.0,96.0,96.0,96.0,96.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,96.0,1.0,1.0,2.0,2.0,12.0,6.0,9.0,1.0,2.0,2.0,1.3366905514770329,185780462.0
22.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,96.0,1.0,96.0,1.0,1.0,1.0,1.0,96.0,1.0,96.0,1.0,1.0,1.0,4.0,4.0,32.0,3.0,2.0,1.0,3.0,1.0,0.8090373155321401,185780540.0
28.0,2.0,2.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,16.0,96.0,96.0,1.0,96.0,1.0,1.0,96.0,96.0,96.0,1.0,96.0,1.0,1.0,1.0,5.0,5.0,21.0,5.0,9.0,2.0,3.0,2.0,0.8841224767495088,185780577.0
64.0,5.0,1.0,2.0,1.0,3.0,2.0,5.0,99.0,99.0,2.0,5.0,2.0,2.0,2.0,4.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,7.0,1.0,96.0,1.0,2.0,1.0,1.0,1.0,96.0,96.0,1.0,96.0,96.0,1.0,1.0,2.0,2.0,24.0,4.0,99.0,3.0,3.0,1.0,0.9942234493944613,185780607.0
40.0,3.0,1.0,5.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,99.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,96.0,1.0,1.0,96.0,1.0,1.0,1.0,1.0,30.0,3.0,4.0,3.0,3.0,2.0,1.51678079273697,185780611.0
46.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,96.0,96.0,96.0,96.0,96.0,1.0,96.0,96.0,96.0,96.0,1.0,96.0,2.0,2.0,2.0,2.0,4.0,6.0,9.0,98.0,3.0,3.0,1.3011709375810245,185780635.0
50.0,4.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,11.0,96.0,96.0,96.0,96.0,1.0,1.0,96.0,96.0,96.0,96.0,96.0,96.0,1.0,1.0,2.0,2.0,12.0,6.0,9.0,1.0,3.0,1.0,1.5191176497043488,185780649.0
