IDADE,FX_ID,SEXO,ESCOLARIDADE,OCUPACAO,CLASSE,P1,P2,P3,P4,P5,P6,P7_1,P7_2,P8,P9,P10A,P10B,P10C,P10D,P10E,P10F,P10G,P10H,P10I,P10J,P10K,P10L,P10M,P11_1,P11_2,P11_3,P12,P13,P14,P15,P16,P17_1,P17_2,P17_3,P17_4,P17_5,P17_6,P17_98,P18,P19,P20_1,P20_2,P20_3,P20_4,P20_5,P20_6,P20_7,P20_8,P20_9,P20_10,P20_11,P20_12,P20_13,P20_97,P20_99,P21A,P21B,P22_1,P22_2,P22_3,P22_4,P22_5,P22_6,P22_7,P22_8,P22_9,P22_10,P22_11,P22_12,P22_13,P22_14,P22_15,P22_99,P23_1,P23_2,P23_3,P23_4,P23_5,P23_6,P23_7,P23_8,P23_9,P23_10,P23_11,P23_12,P23_13,P23_14,P23_15,P23_16,P23_17,P23_99,RACA_COR,RELIGIAO,REND1,REND2,REGIAO_SP,TIPO_COLETA,AMOSTRA,FATOR_POND,ID,Nquest
38.0,3.0,2.0,16.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,99.0,11.0,3.0,5.0,9.0,99.0,99.0,99.0,99.0,99.0,1.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,3.0,3.0,2.0,3.0,2.0,1.0,2.0,,,,,,1.0,3.0,,,,4.0,,,,,,10.0,,,,,,5.0,3.0,,,,,,,,8.0,9.0,10.0,11.0,12.0,,14.0,,,,,,,,,,8.0,9.0,,11.0,12.0,13.0,,15.0,,,,1.0,19.0,6.0,6.0,2.0,4.0,2.0,0.9580429987436344,4845628.0,624.0
57.0,5.0,2.0,16.0,2.0,3.0,4.0,5.0,3.0,1.0,99.0,4.0,11.0,10.0,1.0,1.0,2.0,2.0,1.0,99.0,99.0,99.0,2.0,2.0,99.0,99.0,1.0,1.0,99.0,5.0,,,5.0,5.0,2.0,5.0,2.0,1.0,,,,,,,1.0,2.0,1.0,2.0,,4.0,5.0,,,,,,,,,,,3.0,5.0,,,,,,,,8.0,9.0,,,,,,,,1.0,,,,,,,,9.0,,,,,,,,,,1.0,19.0,4.0,3.0,4.0,4.0,2.0,1.9210011285316415,4845641.0,625.0
73.0,5.0,1.0,16.0,2.0,2.0,9.0,4.0,1.0,1.0,10.0,9.0,13.0,2.0,9.0,10.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,18.0,17.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,,,,,,1.0,3.0,,2.0,,4.0,,,,,,,,,,,,1.0,1.0,,2.0,,4.0,,,,8.0,9.0,,,,,14.0,,,,2.0,,4.0,,,,,,10.0,,,13.0,,,,17.0,,4.0,1.0,4.0,4.0,5.0,4.0,2.0,0.39387865271791705,4845680.0,627.0
57.0,5.0,2.0,16.0,2.0,3.0,5.0,4.0,1.0,2.0,1.0,9.0,3.0,13.0,10.0,9.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,18.0,10.0,15.0,2.0,4.0,2.0,4.0,2.0,,,3.0,4.0,5.0,,,1.0,2.0,1.0,2.0,,4.0,,,,,,,,,,,,2.0,2.0,,,,4.0,,,,8.0,9.0,10.0,11.0,12.0,,14.0,15.0,,,,,4.0,,,,,9.0,10.0,11.0,,13.0,,15.0,,17.0,,1.0,15.0,4.0,4.0,5.0,4.0,2.0,1.8102459544032146,4845750.0,634.0
64.0,5.0,1.0,16.0,1.0,2.0,6.0,4.0,2.0,1.0,2.0,9.0,9.0,7.0,7.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,15.0,3.0,3.0,2.0,1.0,3.0,2.0,,2.0,,,,,,1.0,2.0,1.0,2.0,,4.0,,6.0,,,,,,12.0,,,,3.0,1.0,,,,4.0,,6.0,7.0,,9.0,10.0,11.0,12.0,13.0,,15.0,,,,,4.0,,,,8.0,9.0,10.0,,12.0,13.0,14.0,15.0,,17.0,,3.0,1.0,5.0,4.0,4.0,4.0,2.0,0.1350333229195313,4845759.0,635.0
60.0,5.0,1.0,16.0,1.0,3.0,7.0,3.0,2.0,1.0,12.0,9.0,1.0,3.0,7.0,7.0,2.0,2.0,99.0,2.0,2.0,99.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,17.0,,,3.0,4.0,2.0,4.0,3.0,1.0,2.0,3.0,4.0,5.0,,,1.0,1.0,,,3.0,,,,,,,,,,,,,2.0,2.0,,2.0,,4.0,,,,8.0,9.0,,11.0,,13.0,14.0,15.0,,,2.0,,,,,,,9.0,,11.0,12.0,13.0,,15.0,,,,1.0,1.0,4.0,4.0,4.0,4.0,2.0,0.1350333229195313,4845790.0,638.0
59.0,5.0,2.0,14.0,1.0,2.0,5.0,3.0,1.0,2.0,8.0,2.0,3.0,6.0,5.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,2.0,99.0,2.0,15.0,10.0,13.0,3.0,3.0,2.0,4.0,2.0,1.0,,,,,,,1.0,2.0,1.0,2.0,,4.0,,,,8.0,,,,12.0,,,,2.0,3.0,,,,,,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,,15.0,,,,,,,,,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,,3.0,15.0,4.0,4.0,5.0,4.0,2.0,0.9109952513581349,4846143.0,650.0
58.0,5.0,2.0,11.0,1.0,2.0,9.0,3.0,1.0,1.0,2.0,10.0,4.0,2.0,1.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,12.0,10.0,3.0,3.0,3.0,99.0,2.0,,,3.0,,,,,1.0,2.0,1.0,,,,,,,,,10.0,,,,,,2.0,1.0,,,,4.0,,,,,9.0,10.0,11.0,12.0,,14.0,,,,,,4.0,,,,8.0,,,11.0,12.0,,,,16.0,,,2.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0201875119432298,4846208.0,651.0
54.0,4.0,2.0,12.0,1.0,3.0,5.0,4.0,2.0,1.0,2.0,4.0,3.0,9.0,7.0,5.0,2.0,2.0,99.0,2.0,2.0,1.0,99.0,2.0,2.0,2.0,2.0,99.0,2.0,97.0,,,4.0,4.0,2.0,5.0,3.0,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,13.0,,,4.0,4.0,,,,4.0,,,,,,10.0,11.0,12.0,,14.0,15.0,,,,,4.0,,,,,,,11.0,12.0,,,,,,,1.0,15.0,4.0,4.0,5.0,4.0,2.0,1.1062574854429756,4846295.0,652.0
57.0,5.0,1.0,14.0,1.0,3.0,6.0,3.0,3.0,1.0,10.0,3.0,7.0,11.0,7.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,16.0,10.0,2.0,3.0,2.0,3.0,5.0,,,,4.0,,,,1.0,1.0,,,,4.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,14.0,,,,,1.0,3.0,4.0,4.0,4.0,4.0,2.0,4.317133581658556,4847288.0,674.0
57.0,5.0,1.0,15.0,1.0,3.0,7.0,3.0,1.0,1.0,11.0,13.0,3.0,11.0,10.0,10.0,99.0,1.0,1.0,1.0,99.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,99.0,1.0,,,2.0,2.0,2.0,3.0,1.0,,,,4.0,,,,1.0,1.0,,,,4.0,,,,8.0,,,,,,,,4.0,1.0,,2.0,,4.0,,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,,,,1.0,2.0,,4.0,,6.0,7.0,8.0,,10.0,11.0,12.0,13.0,14.0,15.0,,,,3.0,2.0,4.0,4.0,4.0,4.0,2.0,0.1350333229195313,4847392.0,678.0
21.0,1.0,2.0,14.0,1.0,4.0,5.0,5.0,2.0,1.0,9.0,6.0,3.0,11.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,,4.0,4.0,2.0,4.0,1.0,,,,,5.0,,,1.0,3.0,,,,,,,,,,,,,13.0,,,5.0,4.0,1.0,,,,,,,,9.0,10.0,11.0,,,,,,1.0,,,,,,,8.0,9.0,,11.0,,,,,,,,1.0,19.0,6.0,4.0,3.0,4.0,2.0,0.5726513705054627,4847430.0,682.0
40.0,3.0,2.0,14.0,2.0,4.0,10.0,1.0,1.0,2.0,2.0,9.0,11.0,9.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,14.0,15.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,,,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,,,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,,1.0,2.0,5.0,5.0,5.0,4.0,2.0,1.3758490082856518,4847437.0,683.0
35.0,3.0,2.0,14.0,1.0,4.0,10.0,4.0,1.0,2.0,9.0,4.0,3.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,14.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,,5.0,,,1.0,1.0,,,,4.0,,,,8.0,,10.0,,,,,,5.0,1.0,1.0,,,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,,,,,4.0,,6.0,7.0,,9.0,10.0,11.0,12.0,13.0,14.0,15.0,,17.0,,2.0,7.0,6.0,5.0,3.0,4.0,2.0,0.3491639260511434,4847509.0,687.0
37.0,3.0,2.0,14.0,1.0,4.0,7.0,2.0,2.0,1.0,99.0,10.0,3.0,4.0,1.0,4.0,1.0,2.0,99.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,13.0,14.0,7.0,2.0,3.0,2.0,3.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,7.0,,,,,,,,,3.0,3.0,,,3.0,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,16.0,17.0,,3.0,10.0,5.0,5.0,3.0,4.0,2.0,1.0326587679594081,4847727.0,689.0
16.0,1.0,2.0,9.0,2.0,4.0,5.0,4.0,1.0,2.0,12.0,10.0,97.0,,10.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,99.0,2.0,2.0,1.0,1.0,97.0,,,4.0,3.0,3.0,5.0,2.0,1.0,2.0,3.0,4.0,5.0,,,2.0,3.0,,2.0,3.0,4.0,,,7.0,,9.0,10.0,11.0,,,,,3.0,3.0,,2.0,,4.0,,,,8.0,9.0,10.0,11.0,12.0,,14.0,15.0,,,2.0,,4.0,,,,8.0,9.0,10.0,11.0,12.0,13.0,,15.0,16.0,17.0,,1.0,16.0,6.0,6.0,4.0,4.0,2.0,2.2158345008746565,4847758.0,693.0
45.0,4.0,2.0,14.0,1.0,4.0,5.0,3.0,3.0,1.0,2.0,13.0,9.0,11.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,17.0,10.0,,3.0,3.0,2.0,4.0,3.0,,,,4.0,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,9.0,,,,,14.0,,,,,,,,,,8.0,9.0,,,,,,15.0,,17.0,,3.0,10.0,6.0,6.0,3.0,4.0,2.0,0.7165409449303661,4847782.0,694.0
47.0,4.0,2.0,13.0,2.0,4.0,4.0,3.0,1.0,1.0,9.0,2.0,13.0,3.0,10.0,10.0,2.0,99.0,2.0,99.0,2.0,2.0,2.0,99.0,2.0,2.0,99.0,2.0,2.0,16.0,2.0,13.0,5.0,5.0,1.0,4.0,3.0,,,,4.0,,,,1.0,2.0,,,,4.0,5.0,,7.0,8.0,9.0,10.0,,,,,,3.0,1.0,1.0,,,4.0,5.0,6.0,,8.0,9.0,10.0,11.0,12.0,13.0,14.0,,,1.0,,,4.0,,6.0,7.0,,9.0,,11.0,,,14.0,15.0,,,,3.0,99.0,6.0,6.0,4.0,4.0,2.0,3.305357459470863,4848082.0,698.0
17.0,1.0,2.0,11.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,5.0,3.0,13.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,2.0,3.0,18.0,3.0,2.0,3.0,2.0,3.0,,,,,5.0,,,2.0,3.0,,,,4.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,2.0,99.0,99.0,5.0,3.0,4.0,2.0,1.0454161523956962,4848367.0,700.0
26.0,2.0,2.0,13.0,2.0,4.0,8.0,4.0,1.0,1.0,9.0,9.0,3.0,6.0,1.0,2.0,2.0,2.0,99.0,99.0,99.0,1.0,99.0,1.0,1.0,1.0,1.0,2.0,99.0,97.0,,,4.0,2.0,2.0,5.0,1.0,,,,,5.0,,,1.0,3.0,,,,,,,7.0,,9.0,,11.0,,,,,3.0,99.0,,,,,,,,,9.0,,11.0,,,,,,,,,,,,,8.0,,,,12.0,13.0,,15.0,,,,2.0,16.0,99.0,6.0,5.0,4.0,2.0,1.1861307673891697,4848515.0,702.0
23.0,1.0,2.0,14.0,1.0,4.0,7.0,4.0,2.0,1.0,1.0,2.0,3.0,6.0,5.0,1.0,1.0,99.0,99.0,99.0,99.0,1.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,11.0,3.0,15.0,3.0,3.0,2.0,3.0,1.0,,2.0,,,,,,1.0,3.0,,,,4.0,,,,,,,11.0,,,,,5.0,3.0,1.0,2.0,,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,,15.0,,,2.0,,,5.0,6.0,,,,10.0,11.0,12.0,13.0,14.0,,,,,1.0,99.0,6.0,5.0,4.0,4.0,2.0,1.5451767385964956,4848518.0,703.0
34.0,2.0,2.0,14.0,2.0,4.0,4.0,4.0,2.0,2.0,11.0,9.0,6.0,3.0,7.0,7.0,2.0,99.0,2.0,2.0,99.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,,3.0,4.0,2.0,3.0,1.0,,2.0,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,9.0,,11.0,,,14.0,,,,,,,,6.0,,,9.0,,11.0,12.0,13.0,14.0,15.0,,,,2.0,15.0,5.0,5.0,5.0,4.0,2.0,1.1861307673891697,4849030.0,731.0
52.0,4.0,2.0,14.0,1.0,4.0,10.0,1.0,1.0,2.0,12.0,4.0,3.0,16.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,,,1.0,1.0,1.0,2.0,3.0,,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,,,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,,1.0,1.0,5.0,5.0,2.0,4.0,2.0,0.754530210389118,4849757.0,733.0
29.0,2.0,2.0,15.0,1.0,4.0,7.0,3.0,1.0,2.0,12.0,5.0,3.0,1.0,9.0,10.0,1.0,99.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,14.0,12.0,15.0,3.0,3.0,2.0,2.0,1.0,1.0,,3.0,4.0,5.0,,,1.0,1.0,,2.0,3.0,4.0,,,,8.0,,,,,,,,2.0,1.0,1.0,,,,,,,,9.0,,11.0,,13.0,14.0,,,,,,,,,,,9.0,,,12.0,13.0,14.0,15.0,,17.0,,3.0,20.0,5.0,4.0,2.0,4.0,2.0,1.4843871358663887,4852066.0,754.0
23.0,1.0,2.0,15.0,1.0,4.0,7.0,2.0,1.0,1.0,13.0,5.0,3.0,12.0,6.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,,5.0,5.0,1.0,5.0,1.0,,,,,5.0,,,1.0,1.0,,,,4.0,,,,,,10.0,11.0,12.0,,,,5.0,3.0,,2.0,,,,,,,9.0,,,,,14.0,15.0,,,2.0,,,,,,8.0,,,,,13.0,14.0,15.0,,,,1.0,18.0,4.0,4.0,5.0,4.0,2.0,1.3787356327584819,4852114.0,759.0
35.0,3.0,2.0,13.0,1.0,4.0,6.0,3.0,2.0,1.0,2.0,11.0,3.0,7.0,6.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,14.0,15.0,3.0,3.0,2.0,3.0,2.0,,,,4.0,,,,2.0,2.0,,,,,,,,,9.0,,,,13.0,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,11.0,,,,,,,,3.0,16.0,5.0,5.0,3.0,4.0,2.0,1.0326587679594081,4852153.0,767.0
40.0,3.0,2.0,14.0,2.0,4.0,10.0,4.0,3.0,1.0,10.0,9.0,3.0,4.0,8.0,6.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.0,15.0,14.0,17.0,5.0,5.0,2.0,5.0,2.0,1.0,2.0,3.0,4.0,5.0,,,1.0,1.0,,,,4.0,,,,,,,,,,,,3.0,3.0,1.0,2.0,3.0,4.0,,6.0,,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,,,,,4.0,,,,,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,,3.0,15.0,5.0,5.0,3.0,4.0,2.0,0.6719777551602983,4852300.0,797.0
44.0,3.0,1.0,8.0,2.0,4.0,4.0,3.0,3.0,1.0,99.0,4.0,10.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,14.0,,,5.0,3.0,3.0,5.0,2.0,,,,,,,99.0,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,1.0,,,,,,,,,,,,,,15.0,,,,,4.0,,,,,9.0,,,,,,,,,,3.0,1.0,6.0,6.0,3.0,4.0,1.0,0.47038780635553984,4840045.0,284.0
85.0,5.0,2.0,8.0,2.0,5.0,9.0,2.0,3.0,1.0,99.0,4.0,3.0,13.0,4.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,13.0,,,3.0,3.0,99.0,3.0,2.0,,,,,,,99.0,1.0,2.0,,,,,,,,,,,,,,97.0,,2.0,4.0,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,17.0,,3.0,2.0,6.0,6.0,4.0,4.0,1.0,1.3869412192291064,4843512.0,556.0
67.0,5.0,1.0,11.0,2.0,6.0,7.0,5.0,1.0,2.0,9.0,13.0,3.0,,8.0,9.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,14.0,,,5.0,5.0,3.0,2.0,99.0,,,,,,,99.0,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,1.0,20.0,6.0,6.0,5.0,4.0,1.0,0.6818233454203578,4847246.0,672.0
25.0,2.0,2.0,14.0,1.0,5.0,10.0,3.0,1.0,2.0,1.0,6.0,3.0,4.0,10.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,97.0,,,4.0,4.0,3.0,4.0,5.0,,,,,,,99.0,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,99.0,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,99.0,2.0,1.0,6.0,5.0,4.0,4.0,1.0,1.237133229771712,4845944.0,641.0
77.0,5.0,1.0,9.0,2.0,6.0,9.0,1.0,1.0,2.0,99.0,99.0,97.0,,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,16.0,18.0,2.0,2.0,2.0,2.0,3.0,,,,,,,99.0,1.0,3.0,,,,,,,,,,,,,,97.0,,1.0,2.0,,,,,5.0,,,,9.0,10.0,,,,,,,,,3.0,,,,,,9.0,,,,13.0,,,,,,1.0,10.0,6.0,6.0,4.0,4.0,1.0,0.08310766756483626,4838215.0,150.0
55.0,5.0,2.0,8.0,2.0,6.0,3.0,3.0,3.0,1.0,9.0,4.0,7.0,10.0,5.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,12.0,11.0,3.0,4.0,2.0,4.0,3.0,,,,,,,99.0,2.0,2.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,8.0,,10.0,,,,,,,,2.0,,,,6.0,,,,,,,,,,,,,3.0,15.0,6.0,6.0,4.0,4.0,1.0,1.9334027423398115,4840959.0,374.0
37.0,3.0,2.0,10.0,1.0,5.0,8.0,3.0,2.0,2.0,9.0,4.0,11.0,3.0,9.0,10.0,99.0,2.0,2.0,2.0,2.0,99.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,13.0,10.0,,3.0,3.0,3.0,3.0,99.0,,,,,,,99.0,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,2.0,10.0,6.0,5.0,5.0,4.0,1.0,1.4955250983582407,4842211.0,489.0
47.0,4.0,2.0,1.0,2.0,6.0,5.0,5.0,1.0,1.0,9.0,4.0,3.0,13.0,8.0,5.0,2.0,99.0,2.0,99.0,99.0,2.0,99.0,99.0,2.0,2.0,99.0,2.0,99.0,2.0,,,99.0,99.0,3.0,99.0,99.0,,,,,,,99.0,1.0,3.0,,,,,,,,,,,,,,97.0,,99.0,99.0,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,99.0,3.0,4.0,99.0,99.0,5.0,4.0,1.0,1.254535728241838,4846011.0,645.0
45.0,4.0,1.0,11.0,1.0,6.0,10.0,4.0,2.0,2.0,1.0,4.0,1.0,3.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,5.0,5.0,3.0,5.0,5.0,,,,,,,99.0,1.0,3.0,,,,,,,,,,,,,,97.0,,2.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,3.0,1.0,6.0,6.0,4.0,4.0,1.0,0.9509972360479727,4846025.0,649.0
32.0,2.0,1.0,11.0,1.0,5.0,7.0,3.0,2.0,1.0,9.0,11.0,4.0,1.0,10.0,9.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,97.0,,,3.0,99.0,3.0,99.0,3.0,,,,,,,99.0,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,11.0,,,,,,,,1.0,1.0,4.0,4.0,5.0,4.0,1.0,2.823865735829696,4846922.0,662.0
58.0,5.0,2.0,16.0,1.0,5.0,10.0,1.0,2.0,2.0,1.0,9.0,11.0,3.0,8.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,13.0,11.0,3.0,3.0,2.0,3.0,3.0,,,,,,,99.0,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,15.0,,,,2.0,1.0,5.0,5.0,4.0,4.0,1.0,0.847393206401337,4847469.0,685.0
16.0,1.0,2.0,11.0,2.0,6.0,10.0,3.0,1.0,2.0,13.0,2.0,11.0,3.0,9.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,10.0,,,3.0,4.0,2.0,4.0,2.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,99.0,1.0,99.0,99.0,99.0,4.0,4.0,1.0,1.094387495608316,4843413.0,551.0
35.0,3.0,1.0,11.0,1.0,6.0,1.0,4.0,3.0,2.0,99.0,99.0,97.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,97.0,,,5.0,5.0,3.0,5.0,1.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,99.0,2.0,1.0,6.0,6.0,4.0,4.0,1.0,1.0310360357255548,4843810.0,576.0
66.0,5.0,2.0,13.0,2.0,5.0,3.0,2.0,1.0,2.0,9.0,9.0,13.0,11.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,3.0,14.0,3.0,2.0,2.0,3.0,1.0,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,97.0,,1.0,1.0,,,,4.0,5.0,,,,,,,12.0,,,,,,2.0,,4.0,,,,8.0,,,,,,,,,,,4.0,12.0,6.0,6.0,5.0,4.0,1.0,0.724014327286886,4836815.0,37.0
22.0,1.0,2.0,14.0,1.0,4.0,6.0,3.0,1.0,2.0,12.0,4.0,9.0,3.0,8.0,10.0,2.0,2.0,99.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,13.0,17.0,4.0,4.0,3.0,4.0,3.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,4.0,,,,,,10.0,,12.0,,,,,,,,,,,,,,,,,,,15.0,,17.0,,3.0,19.0,5.0,3.0,3.0,4.0,1.0,0.9823764321694541,4836878.0,42.0
68.0,5.0,1.0,7.0,2.0,4.0,5.0,4.0,2.0,1.0,11.0,4.0,3.0,1.0,5.0,10.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,13.0,17.0,15.0,1.0,1.0,2.0,3.0,1.0,1.0,,3.0,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,2.0,2.0,,,,4.0,,,,,,10.0,,12.0,,,15.0,,,,,,,,,,,10.0,,,13.0,,,,17.0,,4.0,1.0,6.0,5.0,3.0,4.0,1.0,0.753895285741233,4836885.0,44.0
36.0,3.0,2.0,14.0,1.0,4.0,5.0,3.0,2.0,1.0,8.0,4.0,3.0,9.0,10.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,13.0,17.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,2.0,4.0,,,,4.0,,6.0,7.0,,9.0,10.0,,12.0,13.0,,,,,,,4.0,,,,,,10.0,11.0,,13.0,,15.0,,17.0,,3.0,10.0,6.0,5.0,3.0,4.0,1.0,1.0326587679594081,4836887.0,45.0
