IDADE,FX_ID,SEXO,p1,p2,p3,p4,p5,p6,p7a,p7b,p7c,p7d,p7e,p8,p9,p10a,p10b,p10c,p10e,p11,p12,p13,p14,p15,p16,p17,p18,p19_m,p19_h,p20,p21,p22,ESCOLA,p24,RENDA,nquest
65.0,6.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,3.0,99.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,5.0,2.0,3.0,1.0,965.0
65.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,780.0
66.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,99.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,5.0,4.0,2.0,3.0,73.0
66.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,36.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,99.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,6.0,131.0
66.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,912.0
67.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,50.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,6.0,1.0,2.0,2.0,337.0
67.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,42.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,99.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,441.0
67.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,9.0,5.0,833.0
67.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,29.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,869.0
68.0,6.0,1.0,3.0,0.0,1.0,0.0,2.0,41.0,10.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,8.0,1.0,4.0,3.0,179.0
68.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,41.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,99.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,6.0,303.0
68.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,46.0,2.0,4.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,99.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,6.0,5.0,368.0
68.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,47.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,6.0,1.0,5.0,510.0
68.0,6.0,2.0,1.0,1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,99.0,2.0,4.0,2.0,932.0
68.0,6.0,2.0,2.0,0.0,0.0,3.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,99.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,679.0
69.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,38.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,99.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,446.0
69.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,45.0,1.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,4.0,99.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,99.0,3.0,2.0,6.0,582.0
69.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,6.0,2.0,3.0,957.0
69.0,6.0,2.0,3.0,0.0,1.0,0.0,1.0,11.0,1.0,13.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,744.0
70.0,6.0,1.0,2.0,0.0,0.0,2.0,1.0,46.0,4.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,99.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,6.0,2.0,3.0,1.0,380.0
70.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,40.0,2.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,478.0
70.0,6.0,1.0,4.0,0.0,2.0,0.0,2.0,8.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,99.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,99.0,2.0,3.0,4.0,531.0
70.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,30.0,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,1.0,99.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,99.0,8.0,11.0,5.0,858.0
70.0,6.0,2.0,3.0,0.0,2.0,0.0,1.0,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,99.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,621.0
70.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,5.0,922.0
70.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,39.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,99.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,988.0
70.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,36.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,2.0,3.0,724.0
71.0,6.0,1.0,2.0,0.0,0.0,2.0,1.0,48.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,2.0,99.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,99.0,2.0,8.0,2.0,257.0
71.0,6.0,1.0,2.0,0.0,0.0,2.0,1.0,41.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,311.0
71.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,40.0,4.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,99.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,6.0,452.0
72.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,46.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,99.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,6.0,2.0,2.0,1.0,3.0
73.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,48.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,99.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,7.0,2.0,4.0,385.0
74.0,6.0,2.0,4.0,0.0,2.0,0.0,1.0,10.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,4.0,5.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,829.0
75.0,6.0,1.0,4.0,0.0,1.0,0.0,1.0,42.0,4.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,530.0
75.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,38.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,942.0
76.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,50.0,2.0,22.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,99.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,7.0,2.0,4.0,481.0
77.0,6.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,99.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,10.0,1.0,2.0,1.0,130.0
77.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,32.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,3.0,5.0,1.0,2.0,6.0,593.0
78.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,40.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,1.0,99.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,219.0
78.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,55.0,2.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,99.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,10.0,2.0,2.0,3.0,267.0
78.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,6.0,899.0
80.0,6.0,1.0,2.0,0.0,0.0,2.0,1.0,50.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,105.0
80.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,56.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,99.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,7.0,2.0,4.0,156.0
80.0,6.0,2.0,4.0,0.0,1.0,0.0,2.0,9.0,16.0,1.0,0.0,0.0,0.0,3.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,1.0,5.0,11.0,6.0,859.0
82.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,20.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,809.0
91.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,42.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,99.0,3.0,2.0,5.0,772.0
