wave,year,saliencia,religiosidade_individual,frequencia,organizacao,indice_religiosidade,id_original
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,,1.0,0.5,0.7233333333333333,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.33,0.0,0.85,0.0,0.295,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,0.67,0.0,1.0,1.0,0.6675,
wave-5-2006-br,5,1.0,0.0,0.85,1.0,0.7125,
wave-5-2006-br,5,0.67,0.0,1.0,1.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,1.0,1.0,1.0,1.0,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,1.0,0.0,0.85,0.0,0.4625,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.33,0.0,1.0,1.0,0.5825,
wave-5-2006-br,5,0.67,1.0,1.0,0.5,0.7925,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,0.85,0.0,0.63,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.33,1.0,1.0,1.0,0.8325,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,1.0,1.0,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.5,0.5425,
wave-5-2006-br,5,1.0,0.0,1.0,0.5,0.625,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,1.0,1.0,1.0,1.0,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,1.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,0.67,1.0,1.0,0.5,0.7925,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,0.5,0.625,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,0.67,0.0,1.0,1.0,0.6675,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,1.0,1.0,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,1.0,0.85,0.0,0.7125,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,,1.0,0.5,0.7233333333333333,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,1.0,1.0,1.0,1.0,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,1.0,1.0,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.33,0.0,1.0,1.0,0.5825,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,0.85,0.0,0.7125,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.33,0.0,0.85,0.0,0.295,
wave-5-2006-br,5,1.0,0.0,0.85,0.0,0.4625,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.33,0.0,0.85,0.0,0.295,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,0.0,0.85,0.0,0.4625,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,0.0,1.0,0.5,0.5425,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,0.0,1.0,0.5,0.625,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.67,1.0,1.0,0.5,0.7925,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,0.85,0.0,0.4625,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,0.0,1.0,0.5,0.625,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,0.5,0.625,
wave-5-2006-br,5,0.0,1.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,0.67,1.0,1.0,0.5,0.7925,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.0,1.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,1.0,1.0,1.0,1.0,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.67,0.0,1.0,0.5,0.5425,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,0.67,0.0,1.0,1.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.5,0.7925,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,1.0,0.0,1.0,1.0,0.75,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,1.0,1.0,0.85,0.0,0.7125,
wave-5-2006-br,5,1.0,1.0,0.85,0.0,0.7125,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,1.0,0.75,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,0.67,1.0,1.0,0.5,0.7925,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.5,0.5425,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.33,1.0,1.0,1.0,0.8325,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.33,0.0,1.0,1.0,0.5825,
wave-5-2006-br,5,1.0,0.0,1.0,1.0,0.75,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,0.0,0.85,0.5,0.5875,
wave-5-2006-br,5,1.0,0.0,1.0,1.0,0.75,
wave-5-2006-br,5,0.33,,1.0,0.0,0.44333333333333336,
wave-5-2006-br,5,1.0,1.0,1.0,,1.0,
wave-5-2006-br,5,1.0,0.0,0.85,1.0,0.7125,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,1.0,0.0,0.85,1.0,0.7125,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,0.0,0.65,0.0,0.33,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.67,1.0,0.85,0.0,0.63,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.67,0.0,1.0,0.5,0.5425,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,0.0,1.0,1.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.5,0.7925,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,1.0,0.0,1.0,1.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,0.85,0.0,0.63,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.33,0.0,0.85,0.0,0.295,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,0.85,1.0,0.88,
wave-5-2006-br,5,1.0,0.0,1.0,1.0,0.75,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,0.0,,0.0,0.3333333333333333,
wave-5-2006-br,5,1.0,0.0,0.85,0.0,0.4625,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,1.0,,1.0,0.0,0.6666666666666666,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,,1.0,0.0,0.5566666666666666,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,,1.0,0.0,0.5566666666666666,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,1.0,0.0,0.85,0.0,0.4625,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.67,,0.85,1.0,0.84,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,1.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,1.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,1.0,0.85,0.0,0.7125,
wave-5-2006-br,5,0.67,0.0,1.0,1.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,0.85,0.0,0.4625,
wave-5-2006-br,5,1.0,0.0,0.85,1.0,0.7125,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,0.0,0.85,0.0,0.4625,
wave-5-2006-br,5,1.0,1.0,0.85,0.0,0.7125,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.0,1.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,0.85,0.0,0.63,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,0.0,1.0,1.0,0.75,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,1.0,0.75,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,0.67,1.0,0.85,0.0,0.63,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,0.5,0.7925,
wave-5-2006-br,5,1.0,1.0,1.0,1.0,1.0,
wave-5-2006-br,5,0.67,0.0,1.0,1.0,0.6675,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.33,0.0,1.0,0.0,0.3325,
wave-5-2006-br,5,0.67,,1.0,0.0,0.5566666666666666,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,1.0,1.0,0.85,0.0,0.7125,
wave-5-2006-br,5,0.67,1.0,1.0,1.0,0.9175,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.67,1.0,0.85,0.0,0.63,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.33,0.0,1.0,1.0,0.5825,
wave-5-2006-br,5,0.67,0.0,0.85,0.5,0.505,
wave-5-2006-br,5,1.0,0.0,0.85,0.0,0.4625,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,0.67,1.0,1.0,0.5,0.7925,
wave-5-2006-br,5,1.0,1.0,1.0,0.5,0.875,
wave-5-2006-br,5,0.67,,1.0,0.0,0.5566666666666666,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,0.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.33,1.0,1.0,0.0,0.5825,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,0.67,0.0,1.0,0.0,0.4175,
wave-5-2006-br,5,1.0,1.0,1.0,0.0,0.75,
wave-5-2006-br,5,0.0,1.0,1.0,0.0,0.5,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
wave-5-2006-br,5,0.67,0.0,0.85,0.0,0.38,
wave-5-2006-br,5,0.67,1.0,1.0,0.0,0.6675,
